stage,Erythrocyte,Hepatocyte,Intestinal.bulb.cell,Ionocyte,Macrophage,Neural.progenitor.cell
24hpf,0,0,0,4.08640457285017,0,4.08640457285017
21Day,1.33853308820331,0,0,0,1.33853308820331,0
22Month,0,1.09330930239487,0.546654651197433,0,0,0
