stage,Endothelial.cell,Epithelial.cell,Goblet.cell,Granulocyte,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Neurosecretory.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,4.08640457285017,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,1.06979114146608,0,0,0,0
21Day,0,1.33853308820331,0,0,0,0,0,6.69266544101654,0,0,0,1.33853308820331,0,0,0,0
3Month,0.319949299554195,3.19949299554195,0.319949299554195,1.27979719821678,3.19949299554195,0.639898599108391,3.51944229509615,46.7125977349125,0,0.319949299554195,0.639898599108391,0,0.639898599108391,1.27979719821678,0.959847898662586,0.319949299554195
22Month,0,0,0.546654651197433,1.09330930239487,8.1998197679615,0,2.73327325598717,0.546654651197433,0,0,0,0,0,2.18661860478973,0,0
