stage,Cardiomyocyte,Granulocyte,Hepatocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Radial.glia,T.cell
24hpf,8.17280914570035,0,0,0,0,0,0,0,0,0
72hpf,2.13958228293216,0,0,0,0,1.06979114146608,0,0,0,0
21Day,22.7550624994562,0,0,0,2.67706617640661,0,1.33853308820331,1.33853308820331,0,0
22Month,0,0.546654651197433,0.546654651197433,0.546654651197433,0,0,0,0,0.546654651197433,0.546654651197433
