stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,122.59,40.86,0,69.47,0,0,0,0,0,0,0,0,16.35,0,0,4.09,0,40.86,73.56,77.64,126.68,0,0,0,4.09,167.54,1140.11,0,0,0,28.6,0,0,0,0,0,12.26,0,0,0
72hpf,196.84,29.95,0,105.91,35.3,64.19,0,4.28,0,0,2.14,0,0,3.21,0,6.42,1.07,112.33,339.12,23.54,297.4,0,67.4,12.84,26.74,1765.16,649.36,6.42,18.19,0,283.49,16.05,1.07,179.72,27.81,17.12,59.91,0,0,0
21Day,315.89,34.8,17.4,551.48,22.76,188.73,0,84.33,0,4.02,10.71,0,0,40.16,5.35,128.5,40.16,70.94,257,77.63,745.56,1.34,1.34,93.7,9.37,725.48,368.1,17.4,28.11,0,305.19,72.28,20.08,128.5,18.74,42.83,30.79,0,0,37.48
3Month,22.08,58.87,21.12,482.8,2.88,0,6.72,9.6,1.92,93.43,67.19,1.28,0,1285.24,72.95,23.36,372.74,120.3,119.34,133.42,215.97,34.23,2.24,43.83,115.82,27.52,5.12,35.19,16.32,0,12.48,27.52,868.98,14.4,1.28,0.32,5.44,62.39,131.82,118.7
22Month,15.31,75.44,57.4,251.46,1.64,0,12.03,19.68,0,55.21,170.56,131.2,0,2986.37,48.11,71.07,553.76,26.79,38.27,242.71,221.94,10.39,76.53,28.43,10.93,29.52,3.28,33.89,25.69,7.65,8.2,8.2,131.74,62.32,19.13,0,3.83,13.67,1.09,58.49
