stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,318.74,277.88,0,829.54,12.26,20.43,0,8.17,0,0,0,0,98.07,0,0,0,0,155.28,1254.53,735.55,1266.79,0,0,0,16.35,882.66,4838.3,12.26,0,0,290.13,0,0,0,0,0,0,69.47,0,0,0
72hpf,116.61,87.72,0,177.59,54.56,54.56,0,9.63,0,0,5.35,0,0,0,0,11.77,2.14,227.87,790.58,67.4,440.75,0,47.07,13.91,23.54,949.97,605.5,12.84,8.56,0,523.13,26.74,0,5.35,106.98,21.4,14.98,87.72,0,0,0
21Day,195.43,49.53,46.85,722.81,26.77,179.36,0,131.18,0,24.09,30.79,0,0,76.3,13.39,144.56,89.68,81.65,214.17,161.96,803.12,0,4.02,57.56,6.69,480.53,326.6,9.37,22.76,0,457.78,115.11,0,17.4,84.33,40.16,82.99,44.17,0,0,49.53
3Month,5.44,98.54,67.19,888.82,8.96,0,14.08,19.2,6.4,222.36,206.37,3.2,0,1917.14,224.6,29.12,714.45,146.54,157.42,332.11,318.35,86.71,2.88,184.29,104.3,95.98,9.6,48.95,24,0,22.72,52.47,0.64,341.39,16,2.24,0,12.8,82.55,53.43,147.5
22Month,2.73,123,74.89,334.55,1.09,0,16.4,12.57,0.55,115.89,206.09,99.49,0,3419.32,104.96,79.26,933.69,25.15,39.91,323.07,248.73,9.29,79.81,109.88,6.01,52.48,6.01,41,32.8,6.56,10.93,12.03,0,135.02,34.99,37.72,0,2.19,14.76,0.55,65.05
