stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Erythroid.progenitor.cell,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Smooth.muscle.cell,T.cell
24hpf,0,0,0,0,0,0,0,0,4.08640457285017,12.2592137185505,4.08640457285017,0,0,8.17280914570035,81.7280914570035,0,8.17280914570035,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,1.06979114146608,0,0,2.13958228293216,5.34895570733039,0,0,1.06979114146608,0,0,0
21Day,1.33853308820331,0,4.01559926460992,2.67706617640661,0,0,0,0,1.33853308820331,0,5.35413235281323,0,0,0,0,1.33853308820331,0,1.33853308820331,0,0,0
3Month,0,0.319949299554195,8.63863108796328,0,2.23964509687937,0.319949299554195,0.319949299554195,0.959847898662586,0.319949299554195,0,0.319949299554195,0,0.319949299554195,0.639898599108391,0,0.319949299554195,0,0,0.959847898662586,0.319949299554195,1.27979719821678
22Month,0,0,0,0,3.2799279071846,0,1.09330930239487,0,0.546654651197433,1.09330930239487,0.546654651197433,0.546654651197433,0,0,0,0,0,0,0.546654651197433,0,0
