stage,Cardiomyocyte,Epithelial.cell,Erythroid.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Mesenchymal.cell,Neural.progenitor.cell,Primordial.germ.cell
24hpf,0,0,0,0,0,0,4.08640457285017,0
72hpf,2.13958228293216,0,0,0,0,0,0,0
21Day,4.01559926460992,0,0,0,0,0,0,0
3Month,0,0.639898599108391,0.319949299554195,0.319949299554195,0.319949299554195,0.319949299554195,0,0.319949299554195
