stage,Cardiomyocyte,Hepatocyte,Immune.cell,Intestinal.bulb.cell
72hpf,2.13958228293216,0,0,0
21Day,5.35413235281323,0,0,0
3Month,0,0.319949299554195,0.319949299554195,0.319949299554195
