stage,Hepatocyte,Keratinocyte,Neural.cell,Neural.progenitor.cell,Osteoblast
24hpf,0,0,0,8.17280914570035,0
72hpf,0,1.06979114146608,4.27916456586431,0,0
21Day,1.33853308820331,1.33853308820331,0,0,1.33853308820331
