stage,Cardiomyocyte,Epithelial.cell,Immune.progenitor.cell,Ionocyte,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell
72hpf,0,0,0,0,0,1.06979114146608,0,0
21Day,1.33853308820331,6.69266544101654,1.33853308820331,1.33853308820331,4.01559926460992,0,1.33853308820331,1.33853308820331
