stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Granulocyte,Hepatocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell
24hpf,0,0,0,0,0,0,0,8.17280914570035
72hpf,2.13958228293216,1.06979114146608,0,0,0,0,0,0
21Day,0,0,1.33853308820331,0,0,0,1.33853308820331,0
22Month,0,0,0,0.546654651197433,1.6399639535923,0.546654651197433,0.546654651197433,0
