stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Erythrocyte,Granulocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,Retinal.cell,Retinal.pigment.epithelial.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,8.17280914570035,0,0,36.7776411556516,0,0,0,0,0,0,0
72hpf,1.06979114146608,2.13958228293216,0,0,0,0,0,0,0,1.06979114146608,0,0,0,8.55832913172862,4.27916456586431,1.06979114146608,0,2.13958228293216,1.06979114146608,0,0,0
21Day,1.33853308820331,0,1.33853308820331,2.67706617640661,0,0,0,0,0,0,0,2.67706617640661,0,2.67706617640661,1.33853308820331,2.67706617640661,0,0,0,0,0,0
3Month,0,0,1.27979719821678,0,1.27979719821678,0,2.23964509687937,0.639898599108391,0.959847898662586,0.319949299554195,3.19949299554195,0.319949299554195,0.319949299554195,0,0,0,2.55959439643356,0,0,0.639898599108391,0.319949299554195,2.23964509687937
22Month,0,0,0.546654651197433,0,0,1.6399639535923,0,0,1.09330930239487,0,1.09330930239487,0.546654651197433,0,0,0,0,0,0,0,0,0,1.09330930239487
