stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,24.52,0,0,0,0,0,0,0,0,0,0,0,4.09,0,12.26,20.43,0,0,0,0,8.17,208.41,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,5.35,4.28,0,6.42,1.07,1.07,0,0,0,0,0,0,0,0,0,1.07,16.05,1.07,16.05,0,0,1.07,0,135.86,32.09,0,1.07,8.56,1.07,0,2.14,1.07,2.14,2.14,0,0,0
21Day,2.68,1.34,0,21.42,0,14.72,0,4.02,0,0,0,0,0,0,1.34,1.34,5.35,1.34,25.43,0,0,1.34,0,36.14,22.76,0,0,6.69,0,0,1.34,2.68,2.68,0,0,0,5.35
3Month,0,1.92,0.96,22.4,0.96,0,0.32,0.64,4.8,2.88,0,31.04,1.6,1.28,16,1.92,5.44,6.72,4.8,0.32,0,1.92,2.56,0.96,0.32,1.92,0.96,0.64,1.28,9.6,0,0,0,0.96,2.88,2.56,4.16
22Month,0,1.09,1.09,9.29,0,0,0,2.73,2.19,12.03,0.55,70.52,7.11,2.73,9.84,0,1.64,13.67,7.65,0,3.83,1.64,0,1.09,0.55,1.64,2.19,0.55,0,0.55,1.64,0,0,0,1.09,0,2.19
