stage,Epithelial.cell,Hepatocyte,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Neurosecretory.cell,Oligodendrocyte,Primordial.germ.cell
24hpf,0,0,0,0,8.17280914570035,0,0,0,0,0
21Day,4.01559926460992,0,0,4.01559926460992,2.67706617640661,0,1.33853308820331,1.33853308820331,0,0
3Month,6.07903669152971,1.27979719821678,0.319949299554195,0,0.959847898662586,0.319949299554195,0.319949299554195,0.319949299554195,0.319949299554195,0.959847898662586
