stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,40.86,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,40.86,0,0,0,8.17,0,110.33,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,5.35,2.14,0,20.33,0,6.42,0,0,0,0,0,0,0,1.07,0,17.12,17.12,4.28,16.05,0,39.58,0,11.77,910.39,62.05,4.28,8.56,0,26.74,4.28,1.07,27.81,5.35,0,0,0,0,0
21Day,1.34,1.34,8.03,16.06,0,9.37,0,1.34,0,1.34,0,5.35,0,4.02,2.68,1.34,2.68,2.68,52.2,0,0,0,1.34,311.88,17.4,14.72,6.69,0,18.74,12.05,9.37,6.69,8.03,5.35,0,0,2.68,2.68
3Month,0,0,72.31,37.43,0.32,0,0.64,0,40.31,2.88,0,22.08,6.08,0.32,68.15,93.11,7.04,4.16,8.64,1.28,0,1.92,79.67,8.64,0,47.67,1.28,0,0.32,2.88,69.43,1.28,2.56,0.32,0,0.96,11.2,2.56
22Month,0.55,2.19,40.45,38.81,0,0,0.55,0,31.16,0.55,1.64,31.16,0.55,0.55,89.1,10.93,2.73,3.28,6.01,0,1.09,0.55,15.85,4.37,0.55,43.73,2.73,1.09,0,0.55,32.25,0,2.19,0,0.55,0,0,0.55
