stage,Intestinal.bulb.cell,Ionocyte,Neural.cell,Neural.progenitor.cell,Oocyte,Primordial.germ.cell,Radial.glia,Spermatocyte
72hpf,0,2.13958228293216,2.13958228293216,3.20937342439823,0,0,0,0
3Month,0.319949299554195,0,0,0,0,0.319949299554195,0,0.319949299554195
22Month,0,0,0,0,1.6399639535923,0,0.546654651197433,0
