stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,69.47,0,0,0,0,0,0,0,12.26,0,0,0,0,65.38,28.6,4.09,12.26,0,0,0,8.17,8.17,192.06,4.09,0,4.09,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,41.72,24.61,1.07,0,0,0,0,0,0,0,0,4.28,0,44.93,108.05,0,18.19,0,13.91,0,5.35,147.63,109.12,1.07,0,20.33,1.07,1.07,13.91,4.28,5.35,2.14,0,0,0
21Day,18.74,2.68,5.35,258.34,10.71,13.39,0,45.51,0,1.34,1.34,0,18.74,1.34,37.48,25.43,10.71,141.88,12.05,139.21,0,0,20.08,0,54.88,52.2,8.03,0,64.25,14.72,2.68,6.69,5.35,6.69,2.68,0,0,18.74
3Month,0,0.96,1.28,64.95,3.52,0,0.64,0.96,6.4,2.56,0,0,32.95,4.48,3.52,9.28,10.88,7.36,4.16,8.64,2.56,0,0.32,3.52,5.76,0.32,5.44,1.28,0.32,4.16,70.07,0.32,0,0,0.64,1.28,470.97,3.52
22Month,0.55,2.73,6.01,63.96,0.55,0,1.64,9.29,5.47,20.23,2.19,0,115.34,6.56,26.79,55.76,2.73,5.47,20.77,33.35,0.55,4.92,6.01,0,4.92,0.55,5.47,0.55,0.55,0,39.91,2.19,1.64,0,1.64,1.64,1.09,8.75
