stage,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Macrophage,Neural.progenitor.cell,T.cell
24hpf,0,0,0,0,4.08640457285017,0
21Day,0,6.69266544101654,0,0,0,1.33853308820331
3Month,0.319949299554195,0,0.639898599108391,0.319949299554195,0,0.319949299554195
