stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12.26,0,0,16.35,0,4.09,0,0,0,0,0,4.09,0,0,0,0,0,0,8.17,16.35,0,0,0,4.09,429.07,2161.71,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,133.72,22.47,0,87.72,31.02,165.82,0,0,0,3.21,0,0,0,0,2.14,1.07,21.4,312.38,19.26,146.56,0,6.42,5.35,1.07,20108.86,1480.59,1.07,7.49,286.7,2.14,0,150.84,2.14,20.33,22.47,0,0,0
21Day,14.72,1.34,0,38.82,0,16.06,0,4.02,0,1.34,0,0,4.02,0,5.35,8.03,1.34,26.77,4.02,38.82,0,0,8.03,0,1185.94,200.78,1.34,1.34,13.39,36.14,0,8.03,4.02,5.35,0,0,0,5.35
3Month,0,1.28,0,6.72,0,0,0.32,0,0.32,2.24,0,0,15.68,1.6,0,3.84,0,1.92,0.32,3.2,0,0,0,0.96,0.96,0.64,0.64,0.96,0.32,0,30.08,0.32,0,0,0,0.96,7.36,0.96
22Month,0,3.28,0.55,6.56,0.55,0,0,0,1.09,3.28,3.28,0,55.76,0.55,1.64,12.57,0.55,0,3.83,5.47,1.64,7.11,1.09,0,6.01,0,1.09,4.37,0,0.55,3.83,1.64,1.09,0,0,0,0,0.55
