stage,Epithelial.cell,Erythrocyte,Neural.cell,Neural.progenitor.cell,Retinal.cone.cell
24hpf,0,0,0,4.08640457285017,0
72hpf,0,0,2.13958228293216,0,0
21Day,1.33853308820331,2.67706617640661,0,0,1.33853308820331
