stage,Cardiomyocyte,Epithelial.cell,Epithelial.cell..Brain.,Goblet.cell,Granulocyte,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Pancreatic.cell,Primordial.germ.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4320228642509,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,1.06979114146608,0,6.41874684879647,1.06979114146608,1.06979114146608,0,0,0
21Day,1.33853308820331,0,0,0,0,0,1.33853308820331,0,0,0,0,0,0,0,0,0,0,0
3Month,0,2.23964509687937,0.319949299554195,0.639898599108391,0.639898599108391,7.99873248885489,1.91969579732517,0.319949299554195,0.639898599108391,0.959847898662586,0,1.27979719821678,0,0,0,2.87954369598776,0.639898599108391,0.959847898662586
22Month,0,0.546654651197433,0,0,0.546654651197433,14.2130209311333,0.546654651197433,0,0.546654651197433,1.09330930239487,0,0,0,0,0,1.09330930239487,0,0.546654651197433
