stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,16.35,0,0,12.26,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,61.3,32.69,0,0,0,0,32.69,870.4,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,31.02,7.49,0,42.79,11.77,23.54,0,1.07,0,0,3.21,0,0,0,6.42,0,3.21,178.66,7.49,55.63,0,1.07,3.21,1.07,1653.9,394.75,7.49,11.77,58.84,0,0,70.61,3.21,2.14,5.35,0,0,0
21Day,16.06,8.03,1.34,124.48,4.02,21.42,0,2.68,0,0,8.03,0,6.69,0,44.17,4.02,2.68,46.85,52.2,74.96,0,0,6.69,0,584.94,131.18,1.34,10.71,10.71,22.76,0,33.46,28.11,42.83,5.35,0,0,30.79
3Month,0.64,2.88,1.92,20.48,0,0,0.96,0,0.64,1.28,29.44,0,63.99,8.64,2.88,3.84,2.24,3.2,26.24,8.64,2.88,0.64,1.6,0.64,4.48,0.32,4.48,4.8,0,2.88,13.12,1.6,0,0,0,1.28,3.2,28.8
22Month,0.55,1.64,1.64,15.85,0.55,0,1.64,0,0.55,1.09,40.45,2.19,113.7,26.79,15.85,4.37,1.09,1.64,73.8,26.79,1.09,5.47,1.64,0,20.23,2.19,6.56,7.11,0,0.55,25.15,11.48,9.84,0,0.55,0.55,0.55,55.21
