stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,28.6,8.17,0,134.85,8.17,4.09,0,4.09,0,0,0,0,57.21,0,0,0,8.17,61.3,371.86,20.43,175.72,0,0,0,16.35,65.38,3579.69,4.09,0,0,4.09,0,0,0,0,0,73.56,0,0,0
72hpf,14.98,2.14,0,81.3,32.09,14.98,0,0,0,0,1.07,0,0,1.07,0,0,7.49,67.4,217.17,2.14,116.61,0,23.54,4.28,16.05,676.11,954.25,7.49,5.35,0,42.79,0,1.07,180.79,18.19,9.63,128.37,0,0,0
21Day,9.37,0,13.39,186.06,22.76,18.74,0,4.02,0,2.68,0,0,0,41.49,0,4.02,64.25,16.06,175.35,2.68,56.22,0,1.34,13.39,8.03,101.73,255.66,5.35,2.68,0,18.74,22.76,2.68,54.88,12.05,10.71,12.05,0,0,5.35
3Month,1.28,14.4,62.71,393.54,5.76,0,5.44,1.28,0.32,162.53,21.76,1.6,0,2542.32,23.68,2.24,696.85,134.38,54.07,17.28,74.23,13.12,5.44,27.84,197.09,20.48,7.36,35.19,4.16,0,2.88,44.15,143.34,3.52,0,0,17.6,19.84,60.79,17.6
22Month,3.28,19.68,67.79,179.3,3.83,0,11.48,0.55,0,88.01,36.08,24.05,0,3519.36,8.75,5.47,1033.72,31.16,15.31,19.68,46.47,0.55,100.58,13.12,18.04,12.03,6.01,41,4.37,5.47,0.55,3.83,57.95,34.99,5.47,1.09,10.39,2.73,0,12.57
