stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,32.69,8.17,0,81.73,0,12.26,0,4.09,0,0,0,0,4.09,0,0,0,0,4.09,12.26,36.78,81.73,0,0,0,0,24.52,249.27,0,0,0,16.35,0,0,0,0,0,8.17,0,0,0
72hpf,25.67,5.35,0,19.26,4.28,16.05,0,2.14,0,0,0,0,0,3.21,0,4.28,0,14.98,46,0,37.44,0,5.35,0,0,194.7,94.14,0,0,0,29.95,0,1.07,8.56,7.49,1.07,7.49,0,0,0
21Day,12.05,4.02,1.34,69.6,1.34,46.85,0,17.4,0,1.34,5.35,0,0,5.35,1.34,12.05,1.34,5.35,28.11,10.71,56.22,0,0,5.35,0,54.88,28.11,4.02,1.34,0,17.4,4.02,4.02,1.34,2.68,6.69,0,0,0,2.68
3Month,0.32,11.52,2.88,97.58,0,0,1.92,1.92,0.32,33.27,31.99,0,0,155.82,17.92,2.24,60.79,21.12,29.76,31.99,17.92,6.4,0,29.44,4.16,3.2,0.32,2.88,2.88,0,1.6,3.84,69.43,0.32,0,0,0,8.64,34.87,19.2
22Month,0.55,8.75,6.56,49.75,0,0,1.64,2.73,0.55,18.04,60.13,21.32,0,539.55,18.04,14.21,110.42,3.83,9.29,47.01,18.59,1.64,12.03,20.77,0.55,2.19,0.55,1.64,2.73,3.28,1.64,0.55,44.83,6.01,4.37,0,0,0.55,0,15.85
