stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,44.95,110.33,0,249.27,4.09,4.09,0,4.09,0,0,4.09,0,69.47,0,0,12.26,8.17,159.37,1070.64,1352.6,175.72,0,0,0,12.26,281.96,625.22,4.09,0,0,24.52,0,0,0,0,0,0,8.17,0,0,0
72hpf,39.58,139.07,0,218.24,16.05,73.82,0,10.7,0,0,13.91,0,1.07,0,0,10.7,9.63,163.68,1929.9,397.96,149.77,0,5.35,1.07,20.33,358.38,140.14,4.28,11.77,0,169.03,6.42,0,0,80.23,7.49,1.07,31.02,0,0,0
21Day,49.53,96.37,370.77,1184.6,14.72,141.88,0,53.54,0,28.11,76.3,0,0,46.85,34.8,211.49,29.45,131.18,1068.15,963.74,211.49,0,1.34,76.3,4.02,204.8,81.65,26.77,5.35,0,109.76,73.62,0,17.4,26.77,4.02,26.77,17.4,2.68,0,99.05
3Month,7.36,295.63,412.73,2887.22,6.4,0,27.52,18.24,4.16,718.93,722.13,11.2,0,3636.22,1141.9,52.15,1342.19,282.84,304.27,3219.01,493.04,86.07,8.96,528.88,332.11,89.59,8.96,147.82,52.47,0,38.07,123.82,4.8,1065.75,20.16,1.28,0,6.4,143.34,513.2,368.26
22Month,7.65,347.67,258.57,1139.77,7.65,0,30.07,25.69,1.09,336.19,2073.46,253.65,0,3930.99,729.24,98.94,1396.7,96.76,112.06,3417.14,358.61,8.75,66.69,297.93,26.79,57.95,5.47,136.66,95.66,16.4,13.12,24.05,0,107.14,45.37,15.85,0.55,2.73,17.49,2.19,173.84
