stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Erythroid.progenitor.cell,Granulocyte,Hepatocyte,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Osteoblast,Pancreatic.cell,Radial.glia
24hpf,0,0,0,4.08640457285017,0,0,0,0,0,0,0,4.08640457285017,4.08640457285017,0,0,0,0,0,0,0,0
72hpf,0,0,4.27916456586431,0,0,0,0,0,1.06979114146608,0,4.27916456586431,0,5.34895570733039,0,0,4.27916456586431,3.20937342439823,0,1.06979114146608,0,2.13958228293216
21Day,4.01559926460992,1.33853308820331,9.36973161742315,0,1.33853308820331,1.33853308820331,1.33853308820331,0,0,1.33853308820331,0,1.33853308820331,9.36973161742315,0,2.67706617640661,2.67706617640661,2.67706617640661,1.33853308820331,1.33853308820331,4.01559926460992,0
22Month,0,0,0,0,0,0,0,0.546654651197433,0,0,0,0,0,0.546654651197433,0,0,0,0,0,0,0
