stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,8.17,0,4.09,0,0,0,0,4.09,40.86,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,9.63,2.14,1.07,0,0,0,0,0,0,0,0,0,0,5.35,18.19,1.07,9.63,0,1.07,0,0,22.47,17.12,0,0,5.35,1.07,0,0,0,2.14,0,0,0,0
21Day,6.69,1.34,1.34,25.43,0,2.68,0,0,0,0,1.34,0,0,0,2.68,0,1.34,6.69,1.34,8.03,0,0,2.68,0,12.05,2.68,0,1.34,9.37,2.68,4.02,1.34,0,0,1.34,0,0,1.34
3Month,0,1.92,0.32,27.2,0,0,0.32,0,0,1.6,5.12,0,9.92,3.52,0.64,10.24,0.64,4.8,4.8,6.4,0.96,0,0.64,0.96,2.24,0.64,1.92,0.32,0,0.32,15.68,0,0,0,0,0.96,6.4,4.16
22Month,1.09,11.48,1.64,39.91,0,0,0.55,0.55,0.55,6.56,10.93,3.83,112.06,6.01,5.47,20.77,1.64,8.2,13.67,29.52,0.55,7.65,2.73,0,1.09,0.55,8.75,0,0,0,19.13,2.73,1.09,0,0.55,1.09,0,7.65
