stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell..Brain.,Erythroid.progenitor.cell,Macrophage,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell
24hpf,0,0,4.08640457285017,0,0,8.17280914570035,0,4.08640457285017,4.08640457285017
72hpf,1.06979114146608,1.06979114146608,0,1.06979114146608,0,2.13958228293216,0,0,2.13958228293216
21Day,1.33853308820331,1.33853308820331,0,0,1.33853308820331,5.35413235281323,2.67706617640661,0,0
