stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,57.21,53.12,0,110.33,4.09,4.09,0,0,0,0,0,0,0,0,0,0,4.09,8.17,12.26,948.05,0,0,0,4.09,20.43,343.26,0,0,343.26,0,0,0,0,0,0,0,0,0
72hpf,69.54,10.7,0,209.68,60.98,25.67,0,2.14,0,0,2.14,0,0,0,9.63,0,2.14,415.08,0,1185.33,0,0,14.98,19.26,130.51,89.86,0,1.07,1712.74,0,0,11.77,0,3.21,24.61,0,0,0
21Day,34.8,4.02,1.34,52.2,13.39,46.85,0,6.69,0,0,0,0,5.35,1.34,8.03,8.03,4.02,82.99,5.35,1224.76,4.02,1.34,58.9,8.03,58.9,42.83,0,2.68,1050.75,42.83,1.34,1.34,1.34,8.03,10.71,0,0,10.71
3Month,0.96,1.28,0.64,40.63,0.64,0,0.32,0.64,6.4,1.92,9.28,0.64,9.28,4.16,2.88,7.36,1.28,52.47,5.76,493.68,111.98,0,5.12,7.68,0.96,2.24,1.28,0.32,2.88,3.2,9.6,0.64,0,0,2.88,3.2,1.6,3.52
22Month,0,0.55,0.55,6.01,0,0,0,0,1.64,0.55,3.28,0,24.05,0.55,0.55,3.83,0.55,2.73,2.19,188.6,12.03,0.55,2.19,0.55,0,0.55,1.09,0,0,0,8.75,1.09,0,0,0,0.55,0,1.09
