stage,Cardiomyocyte,Epithelial.cell,Erythrocyte,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Pancreatic.cell,Radial.glia,Retinal.cone.cell
24hpf,0,0,0,0,0,0,4.08640457285017,0,53.1232594470523,0,0,0
72hpf,1.06979114146608,1.06979114146608,2.13958228293216,0,0,0,1.06979114146608,13.907284839059,29.9541519610502,0,9.6281202731947,0
21Day,0,0,0,0,0,0,0,5.35413235281323,6.69266544101654,2.67706617640661,1.33853308820331,1.33853308820331
3Month,0,0.319949299554195,0,0.319949299554195,0.319949299554195,0,0,0,0,0,0,0
22Month,0,0,0,4.37323720957947,0,0.546654651197433,0,0,0,0,0,0
