stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,261.53,0,0,0,0,0,8.17,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,18.19,0,0,2.14,0,0,0,0,0,0,0,0,0,4.28,1.07,21.4,0,0,1.07,2.14,0,3.21,2.14,1.07,0,0,0,0,0,0,0,0,0,0,0,0
21Day,6.69,25.43,147.24,28.11,8.03,0,1.34,8.03,1.34,0,20.08,0,4.02,179.36,2.68,9.37,17.4,13.39,0,0,17.4,5.35,18.74,5.35,24.09,0,0,6.69,13.39,0,0,1.34,2.68,5.35,1.34,0,5.35
3Month,1.28,66.23,127.98,151.34,0,5.12,0.64,181.73,33.27,0,216.29,14.72,1.28,1698.29,4.16,15.68,47.03,20.48,3.52,0.64,19.52,46.07,2.56,0.32,46.71,3.52,0,0.64,16,19.84,0.64,0,0,3.52,2.88,11.52,14.4
22Month,1.09,89.65,90.74,107.14,0,3.28,0.55,145.96,22.96,8.2,1165.47,6.01,3.28,1200.45,1.09,3.83,27.88,16.95,0.55,26.79,12.57,2.73,0.55,0,37.17,1.64,1.09,0.55,4.92,5.47,3.28,1.64,0,1.64,0.55,0,3.83
