stage,Endothelial.cell,Enterocyte,Epithelial.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Oocyte,Osteoblast,Primordial.germ.cell,Radial.glia
24hpf,0,0,0,0,0,0,0,0,0,0,4.08640457285017,0,0,0,12.2592137185505,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,1.06979114146608,0,1.06979114146608,0,0,1.06979114146608,0,0,1.06979114146608,0,0
21Day,0,0,4.01559926460992,0,0,0,0,0,0,0,1.33853308820331,0,0,4.01559926460992,1.33853308820331,0,2.67706617640661,0,1.33853308820331
3Month,0,0,0,0.959847898662586,0.319949299554195,0,0.319949299554195,0.319949299554195,0.319949299554195,0,0,0,0.319949299554195,0,0,0,0,1.91969579732517,0
22Month,0.546654651197433,0.546654651197433,0,5.46654651197433,1.09330930239487,0.546654651197433,0,0,0.546654651197433,2.18661860478973,0.546654651197433,0.546654651197433,0.546654651197433,0,0,0.546654651197433,0,0.546654651197433,0
