stage,Epithelial.cell,Goblet.cell,Granulocyte,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Macrophage,Primordial.germ.cell,T.cell
21Day,1.33853308820331,0,0,0,0,1.33853308820331,0,0,0
3Month,0.959847898662586,0.319949299554195,0.319949299554195,0,0.319949299554195,0,0,0,0
22Month,4.9198918607769,0.546654651197433,0,1.6399639535923,2.73327325598717,0,1.09330930239487,0.546654651197433,1.09330930239487
