stage,Epithelial.cell,Hepatocyte,Mesenchymal.cell,Neural.cell,Pancreatic.cell
72hpf,0,0,1.06979114146608,2.13958228293216,0
21Day,2.67706617640661,0,0,0,0
3Month,0,0.959847898662586,0,0,0.319949299554195
