stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,12.26,0,44.95,0,0,0,0,0,0,0,0,0,0,0,0,4.09,0,8.17,208.41,0,0,0,4.09,249.27,110.33,0,0,0,28.6,0,0,0,0,0,8.17,0,0,0
72hpf,32.09,24.61,0,21.4,18.19,6.42,0,0,0,0,0,0,0,0,0,0,20.33,28.88,0,140.14,0,1.07,6.42,2.14,355.17,94.14,5.35,10.7,0,162.61,4.28,0,52.42,8.56,7.49,25.67,0,0,0
21Day,73.62,17.4,2.68,145.9,5.35,25.43,0,8.03,0,2.68,1.34,0,1.34,1.34,5.35,10.71,10.71,66.93,10.71,322.59,1.34,1.34,12.05,0,99.05,61.57,6.69,16.06,0,93.7,10.71,5.35,42.83,8.03,21.42,18.74,0,0,9.37
3Month,1.6,24,5.12,209.89,0.64,0,2.88,0,0.64,18.88,6.08,0,24.96,7.04,0.32,66.55,25.28,98.86,8.96,107.5,27.2,0,6.08,4.16,8.64,1.6,30.4,29.44,0,7.68,2.56,38.71,3.52,0.32,0,0.96,13.44,8.96,4.8
22Month,1.64,42.64,14.21,164.54,1.64,0,0,0,0,15.85,8.75,592.57,67.79,3.83,2.19,133.93,7.65,42.09,7.11,89.1,2.19,3.28,6.56,0,6.56,0.55,30.61,46.47,1.09,6.01,0.55,18.59,4.92,6.56,0,1.09,1.09,0,2.19
