stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,8.17,0,0,0,0,0,0,0,0,0,0,4.09,0,0,0,0,0,0,0,0,0,24.52,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,2.14,0,0,8.56,0,0,0,0,0,2.14,0,0,0,0,0,0,2.14,0,6.42,0,0,0,0,114.47,2.14,5.35,0,0,10.7,0,0,0,0,0,0,0,0,0
21Day,2.68,0,0,14.72,5.35,5.35,0,0,0,17.4,0,1.34,1.34,2.68,1.34,0,5.35,4.02,87,0,0,2.68,0,176.69,6.69,9.37,2.68,0,4.02,0,14.72,1.34,0,2.68,0,0,0,0
3Month,0.96,2.24,0.32,18.88,0,0,0.96,13.76,4.48,181.41,0.32,14.4,6.72,0.64,8.64,2.24,7.36,5.12,158.05,0.96,0.32,1.92,6.08,32.63,1.6,91.51,0.32,0,0,3.84,65.59,0.64,0,0,1.28,5.76,28.16,3.84
22Month,2.73,2.73,0,10.93,0.55,0,1.09,8.75,10.93,136.66,1.09,21.87,3.28,0,9.29,0,2.73,3.28,30.07,1.09,1.64,0,0,32.8,2.73,60.68,14.76,4.37,0,1.09,76.53,6.56,1.09,0,0,15.85,0,3.28
