stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,384.12,596.62,0,179.8,0,0,0,8.17,0,0,4.09,4.09,8.17,0,0,0,0,16.35,16.35,16.35,3036.2,0,0,0,24.52,122.59,1753.07,0,0,805.02,0,0,0,0,0,0,0,0,0
72hpf,132.65,230.01,0,47.07,5.35,34.23,0,1.07,0,0,2.14,1.07,0,0,0,0,0,10.7,49.21,8.56,1623.94,0,0,19.26,1.07,234.28,139.07,0,0,2935.51,0,1.07,25.67,0,3.21,169.03,0,0,0
21Day,107.08,50.86,0,80.31,1.34,52.2,0,8.03,2.68,1.34,2.68,1.34,0,4.02,1.34,16.06,9.37,5.35,38.82,17.4,1587.5,0,0,93.7,0,85.67,77.63,0,1.34,1090.9,56.22,0,4.02,4.02,13.39,72.28,2.68,0,5.35
3Month,0.96,99.5,0.64,44.79,0.96,0,2.56,0,4.8,1.28,5.12,0.64,0,10.88,3.52,0,7.36,16.96,12.48,4.8,190.69,1.6,0,49.27,3.52,0.32,0.96,0.96,0.96,58.87,2.88,6.4,0.32,0.96,0,8.32,47.03,1.6,3.2
22Month,0,132.29,0.55,27.88,0,0,1.09,0,1.09,0,3.83,9.29,0,26.79,3.28,0,2.19,2.73,3.28,6.56,51.39,0.55,0.55,24.05,1.64,0.55,0,0,1.64,79.81,0.55,0.55,0.55,0,0,7.65,7.65,0,3.28
