stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,4.09,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,4.09,0,0,0,0,8.17,69.47,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,2.14,1.07,0,2.14,0,1.07,0,1.07,0,0,0,0,0,0,0,2.14,2.14,0,4.28,0,0,0,0,16.05,14.98,0,0,0,2.14,0,2.14,0,0,1.07,0,0,0
21Day,2.68,0,0,6.69,0,4.02,0,1.34,0,0,0,0,0,0,0,1.34,5.35,1.34,5.35,0,0,1.34,0,5.35,8.03,1.34,0,0,4.02,2.68,1.34,1.34,0,0,0,0,0
3Month,0,0.64,0.64,11.52,0.32,0,0.32,0.64,9.92,2.24,0,17.28,2.24,0.64,5.76,0.32,5.12,3.2,4.16,1.28,0,1.28,0.96,0.64,0.32,3.52,0,0,0.96,0.96,27.52,0.32,0,0,1.92,4.16,9.6
22Month,0.55,2.19,1.64,4.37,0.55,0,0,0.55,2.73,4.37,1.64,72.71,1.09,2.19,8.75,0,1.09,6.56,10.93,0,1.64,1.64,0,2.19,0,1.64,1.64,2.73,0,0,5.47,1.09,1.64,0,0.55,0,2.19
