stage,Epithelial.cell,Erythrocyte,Immune.cell,Immune.progenitor.cell,Ionocyte,Keratinocyte,Mesenchymal.cell,Neural.cell,Oligodendrocyte,Osteoblast,T.cell
24hpf,0,0,0,0,0,0,0,0,0,4.08640457285017,0
72hpf,0,0,0,1.06979114146608,1.06979114146608,1.06979114146608,1.06979114146608,1.06979114146608,0,0,0
21Day,2.67706617640661,1.33853308820331,1.33853308820331,1.33853308820331,0,5.35413235281323,2.67706617640661,1.33853308820331,1.33853308820331,0,0
3Month,0,0,0,0,0,0,0,0,0,0,0.639898599108391
