stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,4.09,0,24.52,0,0,0,0,0,0,0,0,0,0,0,0,159.37,8.17,73.56,0,0,0,0,8.17,2214.83,0,0,0,0,0,0,0,0,16.35,0,0,0
72hpf,7.49,1.07,0,97.35,10.7,8.56,0,0,0,0,0,0,0,1.07,0,28.88,350.89,1.07,50.28,0,5.35,1.07,0,65.26,342.33,0,3.21,0,16.05,1.07,0,227.87,0,2.14,0,0,0
21Day,6.69,0,0,322.59,2.68,18.74,0,0,1.34,0,0,0,0,8.03,0,2.68,60.23,1.34,109.76,0,0,6.69,0,26.77,224.87,1.34,1.34,0,10.71,5.35,0,104.41,1.34,1.34,0,0,2.68
3Month,0,1.28,0.64,233.56,0.64,0,1.28,0,8.32,5.76,0,10.24,3.2,0.32,6.08,3.52,41.59,3.52,54.71,0.96,0,0.96,1.28,0.96,3.52,8.96,0.32,0,0.64,1.92,12.48,2.24,0,0,6.72,1.92,2.88
22Month,0,1.09,1.09,130.1,0.55,0,1.64,0.55,13.67,2.73,0.55,28.97,3.28,0,3.83,2.19,14.21,6.01,69.43,0,0,1.64,0.55,0.55,7.11,6.01,1.64,0.55,1.64,0.55,28.43,9.29,0,0.55,0.55,0,1.09
