stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,4.09,0,4.09,0,0,0,0,0,40.86,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.07,2.14,0,16.05,1.07,1.07,0,1.07,0,0,0,0,0,0,0,0,35.3,0,9.63,0,1.07,0,0,28.88,27.81,0,0,7.49,1.07,0,4.28,1.07,0,1.07,0,0,0
21Day,6.69,1.34,1.34,330.62,1.34,9.37,0,1.34,0,1.34,0,1.34,1.34,5.35,1.34,1.34,120.47,5.35,22.76,0,0,1.34,0,10.71,12.05,0,0,10.71,4.02,0,1.34,0,4.02,0,0,0,0
3Month,0.32,1.28,0.64,135.98,0.32,0,1.28,0.32,5.76,4.48,0,19.2,18.56,1.28,6.72,2.56,319.95,7.04,11.2,1.92,0,1.28,0.32,3.84,0.64,1.28,0.64,0.32,2.24,9.28,0,0,0,0.32,2.56,16,4.48
22Month,0,1.64,1.09,101.13,0,0,0.55,0.55,1.09,1.64,0.55,34.99,10.39,1.64,14.21,0.55,33.89,1.64,10.93,0.55,2.73,0,0,1.64,0,1.64,0.55,0,0,6.01,0,0,0,0,0.55,0,1.64
