stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
21Day,25.43,0,8.03,56.22,1.34,53.54,0,24.09,0,0,4.02,0,28.11,10370.95,20.08,9.37,4.02,30.79,17.4,85.67,0,0,8.03,0,163.3,38.82,2.68,8.03,0,33.46,36.14,0,1.34,8.03,24.09,21.42,16.06,0,0,17.4
3Month,5.76,83.19,43.19,643.42,5.12,0,13.12,9.6,1.6,91.83,918.57,1.28,1748.84,52448.65,26.88,498.8,45.43,331.79,208.61,418.17,84.47,5.76,176.29,59.19,23.04,8.32,40.95,39.67,0,43.51,89.59,7.36,147.82,24,0.96,0,4.16,91.51,144.3,217.57
22Month,16.95,219.21,39.91,211.56,1.64,0,54.12,4.37,1.09,31.16,758.21,34.99,3905.3,137534.48,22.41,124.64,14.76,31.71,114.8,264.03,2.73,48.65,116.44,6.01,12.57,2.19,12.03,88.56,62.32,17.49,9.29,0.55,7.11,6.56,2.19,0,1.09,5.47,0,60.13
