stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,8.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,8.17,0,0,0,0,8.17,93.99,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,7.49,0,0,4.28,0,1.07,0,0,0,0,0,0,0,0,1.07,0,1.07,7.49,0,10.7,0,1.07,0,0,136.93,33.16,1.07,0,0,9.63,0,0,4.28,1.07,2.14,0,0,0
21Day,2.68,0,0,22.76,0,10.71,0,2.68,0,0,1.34,0,0,0,5.35,0,0,4.02,2.68,9.37,0,0,1.34,0,40.16,13.39,2.68,1.34,0,8.03,1.34,0,1.34,0,1.34,0,0,0
3Month,0,3.52,0.32,26.56,0.32,0,1.92,0.96,0.32,5.44,3.84,0,24.96,3.52,0.96,17.6,2.88,4.8,5.12,8.96,1.6,0,2.88,2.88,1.92,0.64,1.92,0.96,0,0,1.6,37.11,0,0,0,2.24,40.95,1.6
22Month,0,5.47,1.64,8.75,0,0,2.73,0.55,0,3.83,2.73,1.09,44.83,1.64,1.64,18.59,1.09,3.28,9.29,10.93,0.55,1.64,3.28,0,1.09,1.09,1.09,1.64,1.09,0.55,0.55,7.11,0.55,1.09,0.55,0,0,1.64
