stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,4.09,0,24.52,4.09,0,0,0,0,0,0,0,0,0,0,0,12.26,126.68,8.17,32.69,0,0,0,0,286.05,3555.17,4.09,0,0,16.35,0,0,0,0,0,4.09,0,0,0
72hpf,68.47,14.98,0,53.49,12.84,68.47,0,3.21,0,0,1.07,0,0,0,0,0,25.67,231.07,5.35,128.37,0,6.42,14.98,4.28,6044.32,2009.07,13.91,29.95,0,163.68,1.07,0,209.68,74.89,68.47,75.96,0,0,1.07
21Day,45.51,12.05,5.35,147.24,4.02,53.54,0,14.72,0,0,4.02,0,10.71,2.68,20.08,5.35,34.8,125.82,17.4,200.78,0,1.34,80.31,4.02,1916.78,729.5,4.02,25.43,0,84.33,56.22,2.68,77.63,101.73,163.3,80.31,0,0,9.37
3Month,2.24,36.15,0.96,87.99,2.56,0,0,3.2,0.64,7.04,9.6,0.64,26.56,8.32,1.28,7.04,28.8,7.36,5.44,178.53,51.83,0.32,37.43,123.82,62.71,7.04,14.4,36.79,0,5.44,8.64,57.59,25.28,4.16,0.96,8.64,43.51,19.52,1.92
22Month,2.73,57.95,1.09,118.62,2.73,0,1.09,2.73,1.09,6.56,16.95,101.13,67.79,8.75,6.01,13.12,8.2,14.76,9.84,242.71,4.92,1.09,27.33,15.31,83.09,12.57,22.96,27.33,1.64,2.19,3.28,46.47,60.13,136.66,0,9.84,3.28,0,2.73
