stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,49.04,28.6,0,110.33,0,0,0,4.09,0,0,0,0,12.26,0,0,0,0,28.6,61.3,106.25,216.58,0,0,0,8.17,126.68,1356.69,0,0,0,36.78,0,0,0,0,0,8.17,0,0,0
72hpf,24.61,18.19,0,28.88,7.49,28.88,0,1.07,0,0,1.07,0,0,0,0,8.56,3.21,22.47,113.4,5.35,87.72,0,7.49,2.14,2.14,212.89,216.1,2.14,3.21,0,71.68,3.21,2.14,32.09,1.07,1.07,9.63,0,0,0
21Day,37.48,5.35,5.35,99.05,5.35,76.3,0,34.8,0,0,4.02,0,0,5.35,1.34,14.72,8.03,8.03,30.79,13.39,107.08,0,0,14.72,2.68,77.63,77.63,2.68,4.02,0,48.19,9.37,6.69,17.4,2.68,5.35,2.68,0,0,8.03
3Month,0.96,4.48,1.28,54.71,0.64,0,0.64,0.96,0.32,4.8,12.8,0.32,0,79.03,8,2.88,29.12,4.48,21.76,18.24,20.16,4.16,0.96,4.8,6.72,3.2,1.28,4.8,2.56,0,1.28,2.56,113.9,1.6,0,0,0.32,11.84,99.18,10.24
22Month,0,8.75,1.09,17.49,0,0,1.64,2.73,0,5.47,15.85,8.75,0,139.94,5.47,5.47,32.25,1.09,2.19,16.4,21.87,1.09,3.28,4.92,0,2.19,0,6.01,2.19,1.64,0.55,1.64,41.55,2.19,1.09,0,0,0,1.09,3.83
