stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,4.09,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,0,0,155.28,237.01,0,0,4.09,0,0,0,0,0,0,0,0,0
72hpf,215.03,27.81,0,100.56,26.74,151.91,0,1.07,0,0,4.28,0,0,0,3.21,0,48.14,316.66,39.58,227.87,0,12.84,5.35,1.07,21482.48,3189.05,29.95,70.61,296.33,8.56,0,815.18,26.74,28.88,20.33,0,0,1.07
21Day,78.97,16.06,5.35,145.9,12.05,152.59,0,13.39,0,1.34,5.35,1.34,17.4,5.35,29.45,21.42,10.71,82.99,30.79,190.07,0,0,13.39,8.03,5489.32,1762.85,12.05,69.6,78.97,184.72,4.02,479.19,80.31,285.11,17.4,1.34,0,18.74
3Month,0.32,0.32,0.32,7.68,1.28,0,0.64,0.64,0.32,0.64,3.84,0.64,13.76,5.12,0.32,6.72,1.28,5.76,2.56,13.44,9.28,0,8.32,11.52,56.31,15.36,31.99,65.27,0.64,4.16,192.93,37.75,0.64,0.32,3.84,5.12,16.64,1.28
22Month,0,1.09,0,8.2,0.55,0,0.55,0.55,0,0,0.55,11.48,21.87,1.64,0.55,1.64,0,1.09,3.83,16.4,6.01,0.55,1.64,0,68.33,13.12,46.47,114.25,0,0.55,22.41,114.25,36.08,0,3.83,8.75,0,2.19
