stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,4.09,0,0,0,4.09,0,0,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.07,0,0,1.07,0,1.07,0,0,0,0,0,1.07,3.21,0,0,1.07,1.07,3.21,1.07,1.07,0,234.28,0,1.07,8.56,4.28,0,0,4.28,0,0,2.14,1.07,0,0,0,0,0
21Day,140.55,28.11,56.22,495.26,22.76,259.68,0,56.22,0,16.06,28.11,4.02,6261.66,12.05,129.84,113.78,45.51,331.96,99.05,617.06,0,41.49,103.07,6.69,661.24,352.03,9.37,28.11,269.05,463.13,1.34,62.91,29.45,124.48,16.06,1.34,0,73.62
3Month,0,0,0.32,3.84,0,0,0.32,0,0,0.64,1.28,0,174.37,1.28,0,4.8,0.96,1.6,0,2.88,1.92,0.32,1.6,0.96,0.32,0,0.32,0.32,0,1.92,1.6,0.32,0,0,0,0,0.64,1.6
22Month,0.55,1.09,0.55,3.83,0,0,0.55,0,0.55,0.55,4.37,1.09,611.16,1.09,0,6.56,0.55,0.55,3.83,2.19,0.55,13.12,3.83,0,0,0,0,0.55,0,0.55,2.19,0,0,0,0.55,0,0,0.55
