stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,24.52,4.09,0,0,0,0,0,0,0,0,0,0,0,4.09,69.47,0,0,0,0,8.17,20.43,0,0,0,73.56,0,0,0,0,0,0,0,0,0
72hpf,11.77,0,0,2.14,1.07,0,0,0,0,0,0,0,0,0,180.79,4.28,1.07,31.02,0,3.21,0,0,13.91,9.63,0,0,0,31.02,0,0,1.07,0,3.21,1.07,0,0,0
21Day,14.72,0,20.08,46.85,0,9.37,0,10.71,0,0,16.06,0,2.68,305.19,0,14.72,2.68,25.43,0,0,1.34,0,12.05,4.02,4.02,1.34,0,8.03,6.69,0,1.34,2.68,1.34,0,0,0,4.02
3Month,0,1.6,1.92,89.91,0.32,0,0,8,0.96,0,6.4,2.24,0.96,82.23,0.64,11.52,2.88,2.56,0.32,0,0.96,0.32,1.6,0,2.24,0.32,0,0.32,1.6,4.8,0.32,0,0,0,0.96,2.88,0.96
22Month,0,0.55,0.55,10.39,0,0,1.09,2.19,0,1.09,7.65,0,0,56.31,0.55,0,6.01,1.09,0,0,0,0,0,0.55,0,0,2.73,0,0,0.55,0,0,0,0,0,0,0
