stage,Hepatocyte,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Neural.progenitor.cell,Osteoblast
24hpf,0,0,0,12.2592137185505,0
72hpf,0,2.13958228293216,0,0,1.06979114146608
21Day,0,4.01559926460992,0,0,0
22Month,1.09330930239487,0,0.546654651197433,0,0
