stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,5.35,0,0,7.49,3.21,25.67,0,0,0,0,0,0,0,1.07,0,1.07,38.51,1.07,5083.65,0,0,0,0,121.96,75.96,0,0,190.42,0,0,0,9.63,2.14,0,1.07,0,0,0
21Day,113.78,4.02,1.34,202.12,6.69,91.02,0,14.72,1.34,5.35,0,30.79,6.69,50.86,22.76,9.37,113.78,25.43,18922.84,0,1.34,38.82,1.34,171.33,74.96,6.69,9.37,128.5,307.86,0,1.34,40.16,127.16,21.42,103.07,0,0,36.14
3Month,3.84,81.27,16.32,340.75,0.96,0,9.6,5.44,48.31,184.61,0.64,292.11,277.08,16,223,23.68,245.4,91.83,30887.27,58.87,1.92,38.71,26.24,84.79,2.56,27.2,17.28,2683.41,134.38,0.32,80.31,14.4,0.32,0,2.24,27.52,73.27,119.66
22Month,0,2.73,1.64,10.39,0.55,0,3.28,0,3.83,10.93,1.09,89.1,3.83,1.09,5.47,0.55,4.37,3.83,2127.58,0,5.47,4.37,0,1.09,0,8.75,4.92,137.76,0.55,0,0.55,0,0.55,0,0.55,8.75,0,1.09
