stage,Cardiomyocyte,Epithelial.cell,Granulosa.cell,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Mesenchymal.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,Retinal.pigment.epithelial.cell
24hpf,8.17280914570035,0,0,0,0,0,0,4.08640457285017,0,0,0
72hpf,3.20937342439823,1.06979114146608,0,0,0,0,1.06979114146608,0,2.13958228293216,0,0
21Day,2.67706617640661,0,0,0,0,1.33853308820331,4.01559926460992,1.33853308820331,2.67706617640661,0,2.67706617640661
3Month,0,0,0,0,0,0,0.319949299554195,0,0,0,0
22Month,0,0,0.546654651197433,2.18661860478973,0.546654651197433,0,0.546654651197433,0,0,1.09330930239487,0
