stage,Granulosa.cell,Hepatocyte,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell
72hpf,0,0,2.13958228293216,1.06979114146608,5.34895570733039,1.06979114146608
21Day,0,0,0,1.33853308820331,5.35413235281323,1.33853308820331
22Month,0.546654651197433,0.546654651197433,0,0,0,0
