stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.9,0,0,4.09,0,0,0,20.43,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,4.28,0,0,2.14,1.07,13.91,0,0,0,0,0,0,0,0,6.42,0,1.07,6.42,49.21,44.93,0,0,14.98,0,1.07,8.56,0,0,9.63,0,0,0,0,0,0,1.07,0,0,2.14
21Day,9.37,6.69,0,21.42,0,13.39,0,0,1.34,0,13.39,0,0,1.34,99.05,1.34,2.68,13.39,186.06,212.83,0,0,380.14,1.34,13.39,8.03,2.68,0,18.74,17.4,0,0,0,0,2.68,2.68,1.34,0,218.18
3Month,3.52,7.04,1.28,48.63,0,0,2.88,0.64,0.32,2.88,17.92,0.64,15.04,40.63,5.76,8,1.92,6.4,110.38,326.99,2.56,0,24,7.04,1.28,0.32,3.84,1.92,1.28,3.2,0.32,2.24,0.64,0.32,0,0,3.2,4.16,332.43
22Month,0,5.47,0.55,9.84,0,0,0.55,0.55,0.55,1.09,33.89,37.17,39.36,24.6,10.93,15.31,0,1.64,176.02,11.48,0,0.55,20.23,2.73,0.55,0,3.28,0.55,0,1.09,0.55,1.64,0.55,1.09,0,0,0,0,261.3
