stage,Epithelial.cell,Erythrocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Primordial.germ.cell,Smooth.muscle.cell,T.cell
24hpf,0,4.08640457285017,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,1.06979114146608,0,0,0
21Day,0,0,0,0,1.33853308820331,0,1.33853308820331,0,0,0,0,0,1.33853308820331
3Month,0,0,0.319949299554195,0,0,0.319949299554195,0,0,0.959847898662586,0,0.639898599108391,6.39898599108391,4.79923949331293
22Month,0.546654651197433,0,2.73327325598717,1.09330930239487,0,0,0,0.546654651197433,0,0,0,0,1.09330930239487
