stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,16.35,0,0,16.35,4.09,0,0,0,0,0,0,0,0,0,0,0,4.09,44.95,20.43,85.81,0,0,0,0,61.3,588.44,4.09,0,16.35,0,0,0,0,0,0,0,0,0
72hpf,6.42,7.49,0,21.4,3.21,16.05,0,0,0,0,1.07,0,0,0,1.07,0,11.77,60.98,1.07,41.72,0,2.14,2.14,1.07,351.96,152.98,3.21,3.21,43.86,4.28,0,17.12,1.07,1.07,5.35,0,0,0
21Day,24.09,6.69,1.34,88.34,8.03,37.48,0,22.76,0,0,4.02,1.34,8.03,0,37.48,1.34,14.72,22.76,17.4,99.05,0,0,9.37,0,194.09,81.65,2.68,5.35,29.45,16.06,1.34,9.37,6.69,17.4,6.69,1.34,0,16.06
3Month,0,3.2,0,20.16,0,0,0,0,0.32,3.84,7.36,0,33.27,5.76,0.32,8,2.88,5.76,7.68,8.64,0.32,0,1.92,1.6,0.32,0.96,1.6,1.28,0.32,0,8.64,0,0,0,0,2.56,4.48,8.96
22Month,0.55,3.83,0.55,10.39,0,0,2.73,0,0,1.64,9.84,6.01,87.46,2.19,3.28,17.49,1.09,2.19,6.56,9.29,0,2.73,0.55,0,1.64,1.64,1.64,0,0,0.55,1.64,1.09,0,0,0,0.55,0.55,4.37
