stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,347.34,424.99,4.09,829.54,24.52,0,0,0,0,0,0,0,8.17,0,0,0,0,49.04,220.67,371.86,1270.87,0,4.09,0,4.09,674.26,6043.79,4.09,0,0,273.79,0,0,0,0,0,0,20.43,0,0,0
72hpf,179.72,111.26,0,224.66,54.56,212.89,0,11.77,0,0,2.14,1.07,0,3.21,0,17.12,0,118.75,523.13,89.86,645.08,0,13.91,25.67,7.49,1921.34,1229.19,6.42,33.16,0,479.27,13.91,0,1.07,208.61,11.77,7.49,29.95,0,0,0
21Day,186.06,54.88,5.35,555.49,22.76,1037.36,0,135.19,0,4.02,8.03,0,0,22.76,5.35,105.74,12.05,41.49,157.95,85.67,721.47,1.34,1.34,88.34,1.34,505.97,370.77,1.34,28.11,0,274.4,66.93,0,17.4,84.33,13.39,29.45,18.74,1.34,0,42.83
3Month,1.92,60.47,9.28,404.74,2.24,0,8.32,9.6,2.24,20.8,47.35,0.96,0,286.99,41.59,12.48,204.13,20.8,182.05,114.22,163.17,26.56,0.64,17.6,18.56,17.28,5.12,12.8,19.52,0,10.56,14.72,0.32,524.72,6.4,0.32,0,2.24,64.63,148.46,58.23
22Month,3.83,107.69,18.59,137.76,1.64,0,7.65,10.39,1.09,15.85,111.52,55.21,0,423.11,31.16,39.91,344.94,5.47,44.83,270.05,194.61,8.2,13.12,9.84,2.73,19.68,1.64,8.2,32.8,18.04,7.65,3.83,0,171.1,12.03,4.37,0,1.64,10.39,0,22.96
