stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,0,0,0,0,0,0,16.35,0,0,0,0,0,0,0,0,4.09,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07,0,4.28,0,0,0,0,0,0,0,2.14,0,0,0,0,0,0,0,0,0,0,0,0,0
21Day,4.02,0,12.05,57.56,0,4.02,0,2.68,4.02,8.03,0,1.34,0,6.69,65.59,5.35,9.37,16.06,2.68,0,0,5.35,0,5.35,4.02,0,0,0,0,9.37,0,0,1.34,0,0,0,5.35
3Month,2.24,14.08,45.75,759.56,0.32,0,8.64,8.96,113.9,588.07,0.32,109.42,30.72,29.12,1551.75,7.68,18.24,68.15,29.12,11.2,1.6,453.37,8.32,3.52,1.28,25.6,3.2,0,0.96,17.6,22.4,0.64,0,0,10.56,22.4,24.96
22Month,2.19,38.81,142.13,177.66,1.09,0,10.93,0.55,344.94,678.95,3.28,254.74,56.31,13.12,6167.36,2.73,4.92,180.4,39.91,1.64,17.49,194.61,1.09,4.37,0.55,10.93,16.4,0.55,2.73,12.57,8.2,6.56,0.55,0,3.28,0,32.8
