stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,8.17,0,739.64,0,0,0,0,0,0,0,0,0,0,0,0,85.81,28.6,339.17,24.52,0,0,0,0,16.35,93.99,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,6.42,13.91,0,354.1,17.12,9.63,0,2.14,0,0,6.42,0,0,0,17.12,1.07,53.49,428.99,59.91,128.37,0,0,7.49,41.72,63.12,39.58,0,0,90.93,0,0,0,4.28,0,0,3.21,0,0,0
21Day,68.27,8.03,0,867.37,6.69,18.74,0,18.74,0,0,37.48,0,8.03,9.37,135.19,2.68,65.59,176.69,208.81,206.13,0,0,54.88,28.11,34.8,18.74,5.35,5.35,61.57,25.43,0,0,0,4.02,6.69,2.68,0,0,89.68
3Month,4.48,57.91,3.84,2157.1,3.52,0,5.12,11.2,4.16,10.88,297.87,4.16,91.51,398.98,41.91,43.51,269.4,633.18,497.52,326.35,199.97,0,21.12,726.6,13.76,1.6,9.28,5.76,4.8,27.52,1.28,24.96,4.8,0.32,0,4.16,27.2,21.44,431.61
22Month,1.64,107.14,10.39,500.74,0,0,8.75,11.48,1.09,5.47,410.54,277.15,90.2,208.28,71.07,9.84,68.88,158.53,730.33,292.46,21.32,6.01,13.67,26.24,8.2,1.64,9.84,4.92,2.19,2.73,0,0.55,4.92,3.83,0,1.09,1.09,0,220.3
