stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,4.09,0,77.64,0,0,0,4.09,0,0,0,0,32.69,0,0,0,0,0,102.16,0,20.43,0,0,0,0,32.69,110.33,0,0,0,4.09,0,0,0,0,0,8.17,0,0,0
72hpf,6.42,9.63,0,67.4,9.63,17.12,0,0,0,0,0,0,0,0,0,0,0,12.84,296.33,1.07,24.61,0,11.77,0,1.07,350.89,43.86,3.21,2.14,0,10.7,3.21,0,9.63,28.88,14.98,6.42,0,0,0
21Day,25.43,12.05,1.34,734.85,2.68,22.76,0,6.69,0,4.02,0,0,0,14.72,0,6.69,8.03,9.37,520.69,4.02,84.33,0,1.34,14.72,2.68,99.05,21.42,4.02,0,0,44.17,21.42,0,2.68,25.43,28.11,6.69,0,0,26.77
3Month,2.56,13.76,3.84,794.43,0.96,0,3.52,0,0.64,23.36,10.24,0.64,0,174.05,10.24,0.32,22.08,11.52,378.82,15.36,48.95,4.8,0.64,3.52,29.44,6.08,0.64,10.24,1.92,0,1.28,8.32,16.64,0.64,0.32,0,2.56,14.72,4.8,11.52
22Month,0.55,17.49,6.56,177.66,1.09,0,3.83,0,0.55,15.85,6.56,5.47,0,314.33,2.19,1.09,21.87,3.28,83.09,8.2,33.89,2.19,4.37,3.83,1.64,2.73,0,16.95,3.83,2.19,0.55,0.55,21.32,1.64,21.32,0,2.19,2.19,0,4.92
