stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,204.32,16.35,0,73.56,0,0,0,0,0,0,0,0,4.09,0,0,0,0,12.26,4.09,666.08,106.25,0,0,0,0,85.81,2692.94,0,0,0,4.09,0,0,4.09,0,0,4.09,0,0,0
72hpf,190.42,18.19,0,42.79,14.98,75.96,0,2.14,0,0,4.28,0,0,0,0,6.42,0,16.05,126.24,371.22,129.44,0,4.28,5.35,0,9293.28,2560.01,22.47,24.61,0,128.37,3.21,1.07,216.1,6.42,9.63,5.35,0,0,0
21Day,129.84,8.03,6.69,93.7,10.71,92.36,0,20.08,0,1.34,8.03,0,0,12.05,0,145.9,16.06,4.02,52.2,188.73,105.74,0,0,18.74,0,3070.59,903.51,2.68,16.06,0,38.82,103.07,1.34,78.97,12.05,34.8,9.37,0,0,68.27
3Month,2.24,1.92,0.64,42.55,2.24,0,2.24,0.32,0,1.92,5.44,0,0,16.96,8.96,11.84,8.32,18.24,5.44,341.07,5.12,0.96,0,2.56,81.59,69.11,11.84,22.72,11.84,0,0.96,3.84,13.12,2.88,0,0,0,2.56,21.44,133.1
22Month,0,2.19,1.64,18.04,0.55,0,4.92,0,0.55,3.83,18.04,2.19,0,51.93,1.64,4.37,6.01,5.47,2.73,600.23,5.47,0.55,2.19,3.28,2.19,65.05,1.64,31.16,23.51,0.55,0.55,1.64,3.28,7.11,2.19,0,0,0,0,80.36
