stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,16.35,0,28.6,0,4.09,0,0,0,0,0,0,0,0,0,4.09,20.43,77.64,138.94,0,0,0,0,20.43,988.91,0,0,12.26,0,0,0,0,0,0,0,0,0,0
72hpf,10.7,4.28,0,6.42,5.35,10.7,0,0,0,1.07,0,2.14,0,4.28,0,3.21,39.58,1.07,57.77,0,3.21,4.28,0,312.38,255.68,0,4.28,66.33,2.14,0,0,20.33,10.7,9.63,2.14,0,0,0
21Day,34.8,1.34,0,127.16,6.69,113.78,0,30.79,1.34,10.71,0,10.71,9.37,81.65,6.69,6.69,58.9,62.91,139.21,0,0,14.72,0,226.21,161.96,1.34,13.39,38.82,30.79,0,5.35,21.42,24.09,42.83,1.34,1.34,1.34,44.17
3Month,0,0.96,1.28,48.31,0.64,0,0.96,1.6,7.36,28.8,0,51.83,22.4,4.8,22.4,5.44,16.64,20.8,21.44,2.88,0,6.4,2.24,4.48,0.96,2.24,5.12,3.52,2.88,0.32,49.91,1.28,0,0,0.32,10.56,105.58,40.95
22Month,1.09,2.73,2.19,19.68,0,0,1.09,1.09,3.28,30.07,3.83,116.98,10.93,4.37,19.68,1.09,2.19,17.49,10.93,0,6.56,6.01,0.55,2.73,0.55,2.73,2.73,0,0,0,6.01,0.55,9.84,0,0,1.64,1.09,13.67
