stage,Erythrocyte,Granulocyte,Hepatocyte,Intestinal.bulb.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Osteoblast,T.cell
24hpf,0,0,0,0,0,8.17280914570035,0,0,0
72hpf,0,0,0,0,5.34895570733039,0,1.06979114146608,1.06979114146608,0
21Day,2.67706617640661,0,0,0,1.33853308820331,1.33853308820331,0,0,1.33853308820331
3Month,0,0.319949299554195,0.319949299554195,0.319949299554195,0,0,0,0,0
