stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,0,0,73.56,0,0,0,0,0,0,0,0,20.43,0,0,0,0,20.43,8.17,57.21,85.81,0,0,0,0,36.78,433.16,0,0,0,20.43,0,0,0,0,0,0,0,0
72hpf,12.84,11.77,0,42.79,14.98,4.28,0,1.07,0,0,0,0,0,0,0,3.21,0,24.61,178.66,7.49,78.09,0,9.63,1.07,0,54.56,77.02,4.28,3.21,0,211.82,9.63,0,8.56,0,3.21,0,0,0
21Day,9.37,2.68,1.34,74.96,2.68,5.35,0,8.03,0,6.69,1.34,0,0,8.03,5.35,8.03,9.37,10.71,113.78,10.71,70.94,0,0,10.71,0,13.39,18.74,4.02,1.34,0,52.2,5.35,1.34,2.68,1.34,2.68,0,0,5.35
3Month,2.24,10.56,7.36,183.65,1.28,0,1.28,0.96,1.28,228.12,31.67,1.28,0,1308.91,56.31,6.4,63.03,11.84,32.31,38.71,64.31,5.76,2.24,190.37,8,4.48,0.64,22.72,2.56,0,9.92,19.2,102.7,1.28,0,0.32,16.64,10.56,49.91
22Month,0.55,15.85,9.84,115.34,0,0,3.28,1.64,1.09,98.94,60.13,26.24,0,2246.2,26.24,13.67,68.33,7.11,12.03,53.03,39.36,0.55,25.15,102.77,0.55,3.28,1.09,28.97,7.11,5.47,3.28,4.92,8.2,3.28,2.19,1.09,2.19,0,27.88
