stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,49.04,0,0,0,0,0,0,0,4.09,0,0,0,0,4.09,24.52,98.07,4.09,0,0,0,0,12.26,81.73,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,2.14,0,0,22.47,2.14,1.07,0,1.07,0,3.21,0,0,0,0,4.28,0,13.91,52.42,13.91,4.28,0,0,0,1.07,8.56,16.05,0,0,1.07,0,0,4.28,0,0,0,0,0,0
21Day,2.68,0,1.34,97.71,1.34,17.4,0,12.05,0,12.05,0,0,1.34,8.03,80.31,2.68,13.39,33.46,45.51,4.02,0,0,1.34,0,20.08,13.39,1.34,0,2.68,5.35,5.35,2.68,0,2.68,0,0,0,48.19
3Month,0.96,2.56,3.2,158.69,0.32,0,2.88,5.76,26.24,105.9,0,0,26.24,75.83,15.36,61.11,14.08,37.11,92.47,8.64,1.28,0.32,25.92,2.88,4.16,0.64,11.52,1.92,0.32,3.84,244.76,0.64,0.32,0,0.32,4.16,133.42,105.26
22Month,0,2.19,7.65,49.2,0,0,3.28,3.83,12.57,139.94,6.01,0,61.77,37.17,22.41,42.09,1.64,3.83,84.18,6.01,0,2.73,11.48,0.55,1.09,0,8.75,1.64,0.55,0,52.48,0,0,0,0,0.55,0,40.45
